geometry,elevation,vapor pressure,precipitation,sand,clay,silt,SR,temp,water storage
"POLYGON ((-94.605734 39.122203999999996, -94.60829 39.117944, -94.607354 39.113444, -94.60730730201341 39.10416666666783, -94.6458333333309 39.10416666666783, -94.6458333333309 39.1458333333345, -94.60416666666423 39.1458333333345, -94.60416666666423 39.124066760883395, -94.605734 39.122203999999996))",247,13,1014.000008,12.29246427,29.48769401,58.09988277,21,13,18.52920952
"POLYGON ((-94.58989799999999 39.138979, -94.59253299999999 39.135903, -94.60043399999999 39.128502999999995, -94.60416666666423 39.124066760883395, -94.60416666666423 39.1458333333345, -94.58896331818165 39.1458333333345, -94.58989799999999 39.138979))",228,12.99999923,1013.99994,17.28000013,25.94358972,56.35428566,20.99999875,12.99999923,17.56999969
"POLYGON ((-102.046765712414 39.075626831689, -102.04696009112119 39.10416666666783, -102.0208333333315 39.10416666666783, -102.0208333333315 39.062500000001165, -102.04667630837281 39.062500000001165, -102.046765712414 39.075626831689))",1216,17,451.0000009,22.77416363,21.6788902,55.34713161,22,11,19.0792681
"POLYGON ((-101.97916666666481 39.10416666666783, -101.97916666666481 39.062500000001165, -102.0208333333315 39.062500000001165, -102.0208333333315 39.10416666666783, -101.97916666666481 39.10416666666783))",1193,17,455.0000029,23.41525113,21.96408913,54.36313118,22,11,17.3278794
"POLYGON ((-101.93749999999815 39.10416666666783, -101.93749999999815 39.062500000001165, -101.97916666666481 39.062500000001165, -101.97916666666481 39.10416666666783, -101.93749999999815 39.10416666666783))",1185,17,459.0000029,17.01067232,21.60305066,60.29228263,22,11,18.46563547
"POLYGON ((-101.89583333333148 39.10416666666783, -101.89583333333148 39.062500000001165, -101.93749999999815 39.062500000001165, -101.93749999999815 39.10416666666783, -101.89583333333148 39.10416666666783))",1168,17,462.000003,14.78417838,21.70623734,62.34844142,22,11,19.44181317
"POLYGON ((-101.85416666666481 39.10416666666783, -101.85416666666481 39.062500000001165, -101.89583333333148 39.062500000001165, -101.89583333333148 39.10416666666783, -101.85416666666481 39.10416666666783))",1153,17,466.000003,13.46388243,22.30697124,63.35491715,22,11,20.25868618
"POLYGON ((-101.81249999999814 39.10416666666783, -101.81249999999814 39.062500000001165, -101.85416666666481 39.062500000001165, -101.85416666666481 39.10416666666783, -101.81249999999814 39.10416666666783))",1138,18.00000011,468.000003,13.80316673,22.93190854,62.7872803,22,11,20.38331006
"POLYGON ((-101.77083333333147 39.10416666666783, -101.77083333333147 39.062500000001165, -101.81249999999814 39.062500000001165, -101.81249999999814 39.10416666666783, -101.77083333333147 39.10416666666783))",1114,18.00000003,470.000003,12.93621281,21.92751398,64.00282215,22,11,20.31920182
"POLYGON ((-101.7291666666648 39.10416666666783, -101.7291666666648 39.062500000001165, -101.77083333333147 39.062500000001165, -101.77083333333147 39.10416666666783, -101.7291666666648 39.10416666666783))",1097,18,472.000003,12.6478224,21.47318009,64.45484427,22,11,20.246268
"POLYGON ((-101.68749999999812 39.10416666666783, -101.68749999999812 39.062500000001165, -101.7291666666648 39.062500000001165, -101.7291666666648 39.10416666666783, -101.68749999999812 39.10416666666783))",1078,18.00000003,473.0000031,14.30872977,21.61091036,62.83445063,22,11,19.60218828
"POLYGON ((-101.64583333333145 39.10416666666783, -101.64583333333145 39.062500000001165, -101.68749999999812 39.062500000001165, -101.68749999999812 39.10416666666783, -101.64583333333145 39.10416666666783))",1073,18,474.0000031,13.56906948,21.73133042,63.48400644,22,11,19.9670441
"POLYGON ((-101.56249999999812 39.10416666666783, -101.56249999999812 39.062500000001165, -101.60416666666478 39.062500000001165, -101.60416666666478 39.10416666666783, -101.56249999999812 39.10416666666783))",1051,18,476.0000031,12.54130434,21.47,64.55652195,22,11,20.29000092
"POLYGON ((-101.52083333333145 39.10416666666783, -101.52083333333145 39.062500000001165, -101.56249999999812 39.062500000001165, -101.56249999999812 39.10416666666783, -101.52083333333145 39.10416666666783))",1060,18,477.0000031,12.87314537,21.4799076,64.23976223,22,11,20.15375818
"POLYGON ((-101.47916666666478 39.10416666666783, -101.47916666666478 39.062500000001165, -101.52083333333145 39.062500000001165, -101.52083333333145 39.10416666666783, -101.47916666666478 39.10416666666783))",1042,18,478.0000031,12.77014203,21.47683236,64.3380846,22,11,20.19604797
"POLYGON ((-101.43749999999811 39.10416666666783, -101.43749999999811 39.062500000001165, -101.47916666666478 39.062500000001165, -101.47916666666478 39.10416666666783, -101.43749999999811 39.10416666666783))",1024,18,478.000001,20.57062486,21.54157108,56.96967968,22,11,17.09653061
"POLYGON ((-101.39583333333144 39.10416666666783, -101.39583333333144 39.062500000001165, -101.43749999999811 39.062500000001165, -101.43749999999811 39.10416666666783, -101.39583333333144 39.10416666666783))",990,18,479.0000031,30.59568892,20.32627741,48.09960071,22,11,13.90951545
"POLYGON ((-101.35416666666477 39.10416666666783, -101.35416666666477 39.062500000001165, -101.39583333333144 39.062500000001165, -101.39583333333144 39.10416666666783, -101.35416666666477 39.10416666666783))",995,18,479.000001,31.73094371,20.55949712,46.96064675,22,11,13.34127322
"POLYGON ((-101.3124999999981 39.10416666666783, -101.3124999999981 39.062500000001165, -101.35416666666477 39.062500000001165, -101.35416666666477 39.10416666666783, -101.3124999999981 39.10416666666783))",1024,17.00000008,478.0000031,12.02369396,22.9696057,65.00670643,22,11,19.92022817
"POLYGON ((-101.27083333333142 39.10416666666783, -101.27083333333142 39.062500000001165, -101.3124999999981 39.062500000001165, -101.3124999999981 39.10416666666783, -101.27083333333142 39.10416666666783))",1016,18.00000011,477.0000031,10.41929824,23.06140351,66.51929822,22,11,20.53000069
"POLYGON ((-101.1874999999981 39.10416666666783, -101.1874999999981 39.062500000001165, -101.22916666666475 39.062500000001165, -101.22916666666475 39.10416666666783, -101.1874999999981 39.10416666666783))",995,18.00000003,477.000001,10.41929824,23.06140351,66.51929822,22,11,20.53000069
"POLYGON ((-101.14583333333141 39.10416666666783, -101.14583333333141 39.062500000001165, -101.1874999999981 39.062500000001165, -101.1874999999981 39.10416666666783, -101.14583333333141 39.10416666666783))",986,18.00000003,480.0000032,10.41929824,23.06140351,66.51929822,22,11,20.53000069
"POLYGON ((-101.10416666666475 39.10416666666783, -101.10416666666475 39.062500000001165, -101.14583333333141 39.062500000001165, -101.14583333333141 39.10416666666783, -101.10416666666475 39.10416666666783))",979,18,484.0000032,10.41929824,23.06140351,66.51929822,21.0000001,11,20.53000069
"POLYGON ((-101.06249999999808 39.10416666666783, -101.06249999999808 39.062500000001165, -101.10416666666475 39.062500000001165, -101.10416666666475 39.10416666666783, -101.06249999999808 39.10416666666783))",968,18.00000003,488.0000032,10.41929824,23.06140351,66.51929822,21,11,20.53000069
"POLYGON ((-100.97916666666474 39.10416666666783, -100.97916666666474 39.062500000001165, -101.06249999999808 39.062500000001165, -101.06249999999808 39.10416666666783, -100.97916666666474 39.10416666666783))",958,18.00000003,495.0000021,10.41929824,23.06140351,66.51929822,21,11,20.53000069
"POLYGON ((-100.93749999999807 39.10416666666783, -100.93749999999807 39.062500000001165, -100.97916666666474 39.062500000001165, -100.97916666666474 39.10416666666783, -100.93749999999807 39.10416666666783))",954,17.00000008,498.0000033,10.41929824,23.06140351,66.51929822,21,11,20.53000069
"POLYGON ((-100.8958333333314 39.10416666666783, -100.8958333333314 39.062500000001165, -100.93749999999807 39.062500000001165, -100.93749999999807 39.10416666666783, -100.8958333333314 39.10416666666783))",940,17,499.0000033,10.41929824,23.06140351,66.51929822,21,11,20.53000069
"POLYGON ((-100.81249999999805 39.10416666666783, -100.81249999999805 39.062500000001165, -100.85416666666472 39.062500000001165, -100.85416666666472 39.10416666666783, -100.81249999999805 39.10416666666783))",918,17,502.0000023,10.41929824,23.06140351,66.51929822,21,11,20.53000069
"POLYGON ((-100.77083333333138 39.10416666666783, -100.77083333333138 39.062500000001165, -100.81249999999805 39.062500000001165, -100.81249999999805 39.10416666666783, -100.77083333333138 39.10416666666783))",906,18.00000008,505.0000023,14.49922711,25.1793367,60.32143015,21,11,19.85800342
"POLYGON ((-100.68749999999804 39.10416666666783, -100.68749999999804 39.062500000001165, -100.72916666666472 39.062500000001165, -100.72916666666472 39.10416666666783, -100.68749999999804 39.10416666666783))",897,18,513.0000023,13.21500299,24.51268237,62.2723086,21,11,20.0695251
"POLYGON ((-100.64583333333138 39.10416666666783, -100.64583333333138 39.062500000001165, -100.68749999999804 39.062500000001165, -100.68749999999804 39.10416666666783, -100.64583333333138 39.10416666666783))",889,18.00000003,518.0000034,12.41489107,24.09733791,63.48777692,21,11,20.20131239
"POLYGON ((-100.60416666666471 39.10416666666783, -100.60416666666471 39.062500000001165, -100.64583333333138 39.062500000001165, -100.64583333333138 39.10416666666783, -100.60416666666471 39.10416666666783))",879,18.00000003,522.0000024,12.70844392,24.24972483,63.04184012,21,11,20.15296262
"POLYGON ((-100.56249999999804 39.10416666666783, -100.56249999999804 39.062500000001165, -100.60416666666471 39.062500000001165, -100.60416666666471 39.10416666666783, -100.56249999999804 39.10416666666783))",872,17.00000008,526.0000024,12.42373746,24.1019307,63.47434072,21,11,20.19985598
"POLYGON ((-100.43749999999802 39.10416666666783, -100.43749999999802 39.062500000001165, -100.4791666666647 39.062500000001165, -100.4791666666647 39.10416666666783, -100.43749999999802 39.10416666666783))",848,17,538.0000036,13.04732236,24.42563863,62.52703893,21,11,20.09714472
"POLYGON ((-100.39583333333135 39.10416666666783, -100.39583333333135 39.062500000001165, -100.43749999999802 39.062500000001165, -100.43749999999802 39.10416666666783, -100.39583333333135 39.10416666666783))",843,17,544.0000025,12.76506747,24.27911766,62.95581779,21,11,20.14363496
"POLYGON ((-100.3541666666647 39.10416666666783, -100.3541666666647 39.062500000001165, -100.39583333333135 39.062500000001165, -100.39583333333135 39.10416666666783, -100.3541666666647 39.10416666666783))",839,17,550.0000037,10.66024781,23.18648397,66.15327378,21,12.00000005,20.49031567
"POLYGON ((-100.31249999999801 39.10416666666783, -100.31249999999801 39.062500000001165, -100.3541666666647 39.062500000001165, -100.3541666666647 39.10416666666783, -100.31249999999801 39.10416666666783))",830,17,558.0000037,11.43076426,23.6117476,64.95749331,21,12,20.33510516
"POLYGON ((-100.27083333333135 39.10416666666783, -100.27083333333135 39.062500000001165, -100.31249999999801 39.062500000001165, -100.31249999999801 39.10416666666783, -100.27083333333135 39.10416666666783))",818,17,565.0000038,15.74887104,25.15477053,59.09634714,21,12,19.6704113
"POLYGON ((-100.22916666666468 39.10416666666783, -100.22916666666468 39.062500000001165, -100.27083333333135 39.062500000001165, -100.27083333333135 39.10416666666783, -100.22916666666468 39.10416666666783))",814,17,568.0000038,17.5517464,25.08979854,57.35844449,21,12,19.3907137
"POLYGON ((-100.18749999999801 39.10416666666783, -100.18749999999801 39.062500000001165, -100.22916666666468 39.062500000001165, -100.22916666666468 39.10416666666783, -100.18749999999801 39.10416666666783))",804,17,569.0000038,23.09360017,23.45147341,53.45492023,21,12,19.27011258
"POLYGON ((-100.14583333333134 39.10416666666783, -100.14583333333134 39.062500000001165, -100.18749999999801 39.062500000001165, -100.18749999999801 39.10416666666783, -100.14583333333134 39.10416666666783))",788,17,568.0000038,28.24850875,22.04270068,49.70879623,21,12,19.16345707
"POLYGON ((-100.10416666666467 39.10416666666783, -100.10416666666467 39.062500000001165, -100.14583333333134 39.062500000001165, -100.14583333333134 39.10416666666783, -100.10416666666467 39.10416666666783))",766,17,567.0000027,26.12106476,22.62410449,51.25483048,21,12,19.20747387
"POLYGON ((-100.062499999998 39.10416666666783, -100.062499999998 39.062500000001165, -100.10416666666467 39.062500000001165, -100.10416666666467 39.10416666666783, -100.062499999998 39.10416666666783))",763,17,567.0000012,18.37394471,24.85167735,56.76835206,21,12,19.2954243
"POLYGON ((-100.02083333333132 39.10416666666783, -100.02083333333132 39.062500000001165, -100.062499999998 39.062500000001165, -100.062499999998 39.10416666666783, -100.02083333333132 39.10416666666783))",747,17,570.0000039,20.57832499,25.2674049,54.09210853,21,12,18.5931732
"POLYGON ((-99.97916666666465 39.10416666666783, -99.97916666666465 39.062500000001165, -100.02083333333132 39.062500000001165, -100.02083333333132 39.10416666666783, -99.97916666666465 39.10416666666783))",748,17,573.0000039,19.66880836,25.33363837,54.94541255,21,12,18.73022919
"POLYGON ((-99.93749999999798 39.10416666666783, -99.93749999999798 39.062500000001165, -99.97916666666465 39.062500000001165, -99.97916666666465 39.10416666666783, -99.93749999999798 39.10416666666783))",740,17,577.0000039,23.43046883,25.05068771,51.4256651,21,12,18.17118113
"POLYGON ((-99.89583333333132 39.10416666666783, -99.89583333333132 39.062500000001165, -99.93749999999798 39.062500000001165, -99.93749999999798 39.10416666666783, -99.89583333333132 39.10416666666783))",726,17,580.0000039,20.35427308,25.04553282,54.55113824,21,12,18.8329457
"POLYGON ((-99.85416666666464 39.10416666666783, -99.85416666666464 39.062500000001165, -99.89583333333132 39.062500000001165, -99.89583333333132 39.10416666666783, -99.85416666666464 39.10416666666783))",703,17,579.0000039,28.36163368,24.32682159,47.1803287,21,12,17.74358713
"POLYGON ((-99.81249999999798 39.10416666666783, -99.81249999999798 39.062500000001165, -99.85416666666464 39.062500000001165, -99.85416666666464 39.10416666666783, -99.81249999999798 39.10416666666783))",699,17,576.0000039,30.23313274,24.11483122,45.50358273,21,12,17.52704537
"POLYGON ((-99.77083333333131 39.10416666666783, -99.77083333333131 39.062500000001165, -99.81249999999798 39.062500000001165, -99.81249999999798 39.10416666666783, -99.77083333333131 39.10416666666783))",695,17,574.0000039,28.33458525,24.14661432,47.39601433,21,12,17.90522701
"POLYGON ((-99.68749999999797 39.10416666666783, -99.68749999999797 39.062500000001165, -99.77083333333131 39.062500000001165, -99.77083333333131 39.10416666666783, -99.68749999999797 39.10416666666783))",686,17,575.5000012,27.5672474,24.60301388,47.69752874,21,12,17.67445036
"POLYGON ((-99.6458333333313 39.10416666666783, -99.6458333333313 39.062500000001165, -99.68749999999797 39.062500000001165, -99.68749999999797 39.10416666666783, -99.6458333333313 39.10416666666783))",682,17,580.0000028,31.33558239,24.90891721,43.53897317,21,12,16.91557243
"POLYGON ((-99.60416666666463 39.10416666666783, -99.60416666666463 39.062500000001165, -99.6458333333313 39.062500000001165, -99.6458333333313 39.10416666666783, -99.60416666666463 39.10416666666783))",685,17,584.000004,31.73702038,24.66292344,43.40163284,21,12,16.80589275
"POLYGON ((-99.56249999999795 39.10416666666783, -99.56249999999795 39.062500000001165, -99.60416666666463 39.062500000001165, -99.60416666666463 39.10416666666783, -99.56249999999795 39.10416666666783))",665,17,588.000004,30.60088592,25.42534407,43.71879065,21,12,17.10232029
"POLYGON ((-99.52083333333128 39.10416666666783, -99.52083333333128 39.062500000001165, -99.56249999999795 39.062500000001165, -99.56249999999795 39.10416666666783, -99.52083333333128 39.10416666666783))",640,17,591.0000041,29.03926329,24.33543266,46.47908855,21,12,17.62952061
"POLYGON ((-99.47916666666461 39.10416666666783, -99.47916666666461 39.062500000001165, -99.52083333333128 39.062500000001165, -99.52083333333128 39.10416666666783, -99.47916666666461 39.10416666666783))",617,17,594.0000041,24.72321024,24.31654976,50.92741812,21,12,17.64478342
"POLYGON ((-99.43749999999795 39.10416666666783, -99.43749999999795 39.062500000001165, -99.47916666666461 39.062500000001165, -99.47916666666461 39.10416666666783, -99.43749999999795 39.10416666666783))",609,17,597.0000041,22.5453426,24.94027872,52.5064514,21,12,16.86517017
